Construction,Direction,District,Floor,Garden,Height,Id,Layout,Price,Region,Renovation,Size,Subway,Taxfree,UnitPrice
板楼,东南,工农大街,中楼层,上和园著,31,1.02103E+11,2室1厅,135,道里,精装,85,否,否,15883
板楼,南北,省医院商圈,低楼层,风华小区,7,1.02102E+11,2室2厅,135,香坊,精装,86,否,否,15698
板塔结合,南北,哈南商圈,中楼层,鲁商凤凰城,29,1.02104E+11,2室1厅,135,南岗,精装,87,否,否,15518
板塔结合,南北,群力新区,中楼层,海富锦园,11,1.02104E+11,2室1厅,135,道里,其他,87.5,否,否,15429
板楼,南北,群力新区,中楼层,中海寰宇天下,26,1.02104E+11,2室1厅,135,道里,其他,89,否,否,15169
板楼,南北,省医院商圈,中楼层,香滨路,8,1.02104E+11,3室1厅,135,香坊,其他,90,否,否,15000
板楼,南北,西大桥商圈,中楼层,八师小区,7,1.02104E+11,2室1厅,135,南岗,其他,91,否,否,14836
板塔结合,南北,西大桥商圈,低楼层,欧洲新城,20,1.02102E+11,3室1厅,135,道里,精装,91.5,否,否,14761
板塔结合,南,爱建,高楼层,爱建非常男女,30,1.02104E+11,2室2厅,135,道里,其他,93,否,否,14517
平房,南北,哈南商圈,高楼层,鲁商凤凰城,25,1.02104E+11,3室1厅,135,南岗,精装,96,否,否,14063
板楼,东南,先锋路商圈,中楼层,柏悦星城,33,1.02104E+11,2室1厅,135,道外,其他,96.6,否,否,13973
板楼,东西南,群力新区,低楼层,玫瑰湾珑岸,33,1.02104E+11,2室2厅,135,道里,其他,96.7,否,否,13966
板楼,南北,西大桥商圈,高楼层,苗圃小区,18,1.02104E+11,2室1厅,135,南岗,精装,98.7,否,否,13674
板楼,西南,哈西商圈,高楼层,爱达,12,1.02102E+11,2室1厅,135,南岗,毛坯,99.2,是,否,13603
板楼,南北,群力新区,中楼层,三松宜家,30,1.02104E+11,2室1厅,135,道里,精装,99.6,否,否,13555
板楼,南,南岗会展商圈,低楼层,优度社区,27,1.02102E+11,2室1厅,135,香坊,精装,100.5,否,否,13433
塔楼,南北,文政新区商圈,中楼层,龙鑫家园,8,1.02103E+11,2室1厅,135,香坊,精装,100.6,否,否,13420
板楼,南北,动力区,中楼层,金瑞林城,17,1.02104E+11,2室1厅,135,香坊,其他,100.7,否,否,13401
板楼,南北,南岗会展商圈,中楼层,泰山小区,7,1.02104E+11,2室1厅,135,道外,精装,103,否,否,13107
板楼,南北,安埠商圈,高楼层,罗马公元,32,1.02104E+11,2室1厅,135,香坊,精装,104.6,否,否,12907
板楼,东北,菜艺商圈,高楼层,中山国际,47,1.02103E+11,2室1厅,135,香坊,精装,105,否,否,12858
塔楼,东北,西大桥商圈,高楼层,苗圃小区,18,1.02104E+11,2室1厅,135,南岗,简装,105,否,否,12858
板楼,南北,南马校,低楼层,中财雅典城,11,1.02104E+11,2室1厅,135,道外,精装,107,否,否,12617
板楼,南北,顾乡凯德广场,高楼层,天合俊景,32,1.02103E+11,2室1厅,135,道里,其他,108,否,否,12500
板楼,南北,群力新区,高楼层,群力家园E区,22,1.02104E+11,2室1厅,135,道里,简装,108.9,否,否,12398
板楼,南北,群力新区,高楼层,群力家园k区,26,1.02104E+11,2室1厅,135,道里,其他,108.9,否,否,12395
板楼,南北,文政新区商圈,低楼层,文政新区,8,1.02104E+11,2室1厅,135,香坊,其他,110,否,否,12273
板楼,南北,群力新区,高楼层,群力家园F区,26,1.02104E+11,2室2厅,135,道里,其他,110,否,否,12273
板楼,南北,群力新区,高楼层,群力家园A区,26,1.02104E+11,2室1厅,135,道里,简装,110,否,否,12273
板楼,南北,动力区,低楼层,南郡新城,6,1.02104E+11,2室1厅,135,香坊,其他,111.5,否,否,12104
暂无数据,南北,松北世贸大道,低楼层,华远水木清华,18,1.02104E+11,2室1厅,135,松北,其他,112,否,否,12054
板楼,南北,群力新区,高楼层,绿地中央广场,16,1.02104E+11,3室1厅,135,道里,其他,112,否,否,12054
板楼,南北,群力新区,中楼层,群力家园k区,26,1.02104E+11,2室1厅,135,道里,其他,112,否,否,12054
板楼,南北,建国公园,低楼层,提拉米苏,31,1.02104E+11,2室1厅,135,道里,其他,112.3,否,否,12024
板楼,南北,哈西商圈,低楼层,盛世桃园,7,1.02104E+11,2室1厅,135,南岗,其他,112.3,是,否,12022
板楼,南北,仪兴商圈,低楼层,鸿景兴园,12,1.02101E+11,3室1厅,135,南岗,精装,113,是,否,11947
板楼,南北,群力新区,中楼层,群力家园A区,26,1.02104E+11,2室1厅,135,道里,其他,113,否,否,11947
板楼,南北,群力新区,高楼层,群力家园E区,26,1.02104E+11,2室1厅,135,道里,精装,113,否,否,11947
塔楼,东西,西大桥商圈,高楼层,中兴阳光家园,32,1.02103E+11,2室1厅,135,南岗,精装,113.8,否,否,11863
板楼,东南北,南岗会展商圈,中楼层,会展家园小区,7,1.02103E+11,3室1厅,135,道外,简装,113.8,否,否,11859
板楼,东西,海城市场商圈,中楼层,宏泽中央公园,32,1.02104E+11,2室1厅,135,南岗,其他,114,否,否,11843
板楼,南北,西大桥商圈,高楼层,中盛小区,17,1.02102E+11,2室1厅,135,南岗,简装,115,否,否,11740
板楼,东南北,省医院商圈,高楼层,民香小区,7,1.02104E+11,3室1厅,135,香坊,简装,116,否,否,11638
板楼,南北,西大桥商圈,低楼层,欧洲新城,25,1.02104E+11,2室2厅,135,道里,精装,119.5,否,否,11295
板塔结合,东西,西大桥商圈,中楼层,欧洲新城,20,1.02103E+11,3室2厅,135,道里,其他,120,否,否,11250
板楼,西南,省医院商圈,中楼层,迷你国度,28,1.02104E+11,2室1厅,135,香坊,其他,120.1,否,否,11241
塔楼,东西,龙塔,中楼层,吉星商住楼,15,1.02104E+11,3室1厅,135,南岗,其他,120.4,否,否,11215
板楼,东南西北,玛克威,高楼层,悦庭松江,33,1.02104E+11,3室2厅,135,道外,精装,121,否,否,11158
板楼,南北,松北世贸大道,中楼层,世纪花园A区,11,1.02102E+11,2室1厅,135,松北,简装,122,否,否,11066
板楼,南北,农大商圈,中楼层,睿城,27,1.02101E+11,3室1厅,135,香坊,精装,123,否,否,10976
板楼,南北,群力新区,低楼层,康泰嘉园,24,1.02104E+11,3室1厅,135,道里,其他,124,否,否,10888
板楼,东西,哈西商圈,低楼层,新大发国际,18,1.02104E+11,2室1厅,135,道里,其他,124,否,否,10888
板楼,南北,菜艺商圈,低楼层,三辅小区(菜艺街),7,1.02104E+11,2室1厅,135,香坊,精装,125,否,否,10800
板楼,东南西,动力区,低楼层,海富漫香林,18,1.02104E+11,3室1厅,135,香坊,精装,125,否,否,10800
板楼,南北,群力新区,低楼层,康泰嘉园,24,1.02104E+11,2室1厅,135,道里,精装,125.2,否,否,10785
板楼,东北,太平商圈,低楼层,汇龙鑫阁,28,1.02103E+11,2室1厅,135,道外,简装,126,否,否,10715
板楼,北南,群力新区,中楼层,康泰嘉园,24,1.02103E+11,3室1厅,135,道里,其他,126,否,否,10715
板楼,南北,群力新区,低楼层,河政花园（公务员小区）,7,1.02104E+11,3室1厅,135,道里,精装,126,否,否,10715
板楼,东西,新发小区大润发,低楼层,海富名都城,16,1.02103E+11,2室1厅,135,南岗,其他,127,否,否,10630
板楼,东西,群力新区,中楼层,华风江畔,8,1.02104E+11,2室1厅,135,道里,精装,128.3,否,否,10524
板塔结合,东西,安埠商圈,高楼层,果园星城B区,16,1.02104E+11,2室1厅,135,香坊,精装,130,否,否,10385
塔楼,西,海城市场商圈,高楼层,恒运花园,28,1.02103E+11,2室2厅,135,南岗,简装,131.5,是,否,10267
板楼,北南,南岗会展商圈,中楼层,拉林新村,7,1.02103E+11,3室1厅,135,道外,简装,132,否,否,10228
板塔结合,南北,安埠商圈,高楼层,果园星城B区,8,1.02103E+11,5室3厅,135,香坊,精装,133,否,否,10151
板塔结合,东西北,新发小区大润发,高楼层,恒润嘉园,16,1.02104E+11,3室1厅,135,南岗,其他,137.9,否,否,9790
板楼,南北东,群力新区,高楼层,熙郡印象馨园,12,1.02104E+11,4室2厅,135,道里,毛坯,140,否,否,9643
板楼,南北,新发小区大润发,中楼层,新发小区,8,1.02101E+11,3室1厅,135,南岗,简装,142,否,否,9508
板楼,南北,南岗会展商圈,中楼层,会展家园小区,7,1.02104E+11,3室1厅,135,道外,其他,142.6,否,否,9469
板塔结合,东南,西大桥商圈,中楼层,和兴小区,7,1.02104E+11,2室2厅,135,南岗,其他,143,否,否,9441
板楼,南北,西大桥商圈,中楼层,西大直街,5,1.02104E+11,3室1厅,135,南岗,简装,146,否,否,9247
板楼,南北,工农大街,低楼层,丽水雅居,32,1.02103E+11,3室1厅,135,道里,其他,146.2,否,否,9233
板楼,东北,兆麟校,低楼层,盛达公寓,28,1.02102E+11,3室1厅,135,道里,精装,150,否,否,9000
暂无数据,南北,阿城商圈,高楼层,金源世家,5,1.02104E+11,4室2厅,135,阿城区,精装,154,否,否,8767
板楼,东西,承德广场,中楼层,南和街,7,1.02103E+11,2室1厅,135,道外,简装,154.8,否,否,8721
板楼,西南西北,西大桥商圈,高楼层,和兴商厦,26,1.02104E+11,3室1厅,135,南岗,简装,155,否,否,8710
板楼,西北,兆麟校,中楼层,盛达公寓,28,1.02103E+11,3室1厅,135,道里,简装,155,否,否,8710
板塔结合,东西,动力区,高楼层,健康馨苑,6,1.02103E+11,3室2厅,135,香坊,简装,159.8,否,否,8449
板塔结合,南北,安埠商圈,中楼层,果园星城B区,8,1.02101E+11,3室2厅,135,香坊,精装,162,否,否,8334
板楼,南北,建国公园,低楼层,建国城市花园,7,1.02103E+11,3室1厅,135,道里,简装,163,否,否,8283
板塔结合,南北,安埠商圈,低楼层,果园星城B区,8,1.02103E+11,3室1厅,135,香坊,简装,165,否,否,8182
板楼,南北,南岗分局十三中,高楼层,龙福家园(南岗区),7,1.02103E+11,4室2厅,135,南岗,简装,168.5,否,否,8012
板楼,东西,南岗会展商圈,高楼层,泰山小区,7,1.02102E+11,4室2厅,135,道外,精装,170,否,否,7942
板楼,南北,群力新区,高楼层,天然家园,6,1.02103E+11,3室1厅,135,道里,简装,174,否,否,7759
板楼,南北,建国公园,高楼层,通达馨园,7,1.02102E+11,3室2厅,135,道里,简装,178,否,否,7585
板楼,东北,兆麟校,低楼层,新华广场,18,1.02104E+11,3室2厅,135,道里,精装,186,否,否,7259
板楼,南北,先锋路商圈,中楼层,新苑小区,7,1.02102E+11,3室2厅,135,南岗,简装,191,否,否,7069
板楼,南北,南岗会展商圈,高楼层,信恒现代城,7,1.02102E+11,3室2厅,135,南岗,精装,200,否,否,6750
板楼,东西,兆麟校,中楼层,买卖街,11,1.02104E+11,4室2厅,135,道里,毛坯,220,否,否,6137
板塔结合,南北,哈西商圈,低楼层,盟科万城,26,1.02104E+11,3室2厅,134.9,南岗,其他,125,否,否,10792
板楼,南北,花园铁岭继红校,中楼层,辽阳街,7,1.02103E+11,2室1厅,134.8,南岗,简装,65.1,是,否,20698
板楼,南北,哈西商圈,中楼层,保利颐和家园,7,1.02103E+11,2室1厅,134.5,南岗,精装,114.1,否,否,11785
板楼,南北,动力区,低楼层,海富漫香林,7,1.02104E+11,2室1厅,134,香坊,精装,100.9,否,否,13284
板楼,南北,顾乡凯德广场,低楼层,宝宇荣耀天地,32,1.02104E+11,2室1厅,134,道里,其他,101,否,否,13268
板楼,南北,安埠商圈,中楼层,罗马公元,32,1.02104E+11,2室1厅,134,香坊,精装,105.3,否,否,12721
板楼,南北,松北世贸大道,低楼层,世茂都柏林,24,1.02104E+11,3室1厅,134,松北,其他,123,否,否,10895
板塔结合,东西北,菜艺商圈,中楼层,开运花园,19,1.02103E+11,3室1厅,134,香坊,简装,130,否,否,10308
板楼,东西,万达商圈,高楼层,天鹅公寓,7,1.02104E+11,3室1厅,134,香坊,其他,134.8,否,否,9940
暂无数据,南北,尚志公园,中楼层,珑瑞小区,7,1.02103E+11,3室2厅,134,香坊,精装,140.5,否,否,9538
板楼,南北西,哈特百脑汇教化工大,高楼层,铁路街,21,1.02103E+11,2室1厅,133.8,南岗,毛坯,116.7,否,否,11469
板楼,南东,群力新区,中楼层,恒大天地人和,25,1.02104E+11,2室1厅,133,道里,精装,88.4,否,否,15046
板楼,南,松北世贸大道,中楼层,北岸明珠,28,1.02104E+11,2室1厅,133,松北,简装,108,否,否,12315
板楼,南北,工农大街,中楼层,翡翠城,32,1.02104E+11,2室1厅,133,道里,简装,110.4,否,否,12049
板楼,南北,动力区,中楼层,恒大御景湾,26,1.02104E+11,3室2厅,133,香坊,精装,112,否,否,11875
板楼,东南,太平商圈,高楼层,双龙绿色家园,27,1.02104E+11,2室1厅,133,道外,精装,114,否,否,11667
板楼,南北,群力新区,低楼层,群力家园E区,26,1.02104E+11,2室1厅,133,道里,其他,114,否,否,11663
板楼,南北,群力新区,中楼层,群力家园E区,26,1.02104E+11,2室1厅,133,道里,毛坯,114.5,否,否,11618
板楼,南北,南岗分局十三中,中楼层,阿继科技园,10,1.02104E+11,2室1厅,133,南岗,简装,117.2,否,否,11349
板楼,南北,松北世贸大道,高楼层,世茂滨江法兰西,18,1.02104E+11,2室2厅,133,松北,精装,123.4,否,否,10778
板楼,南北,动力区,高楼层,金瑞林城,30,1.02102E+11,3室2厅,133,香坊,毛坯,130.1,否,否,10219
板楼,南西北,南马校,高楼层,中财雅典城,14,1.02104E+11,3室1厅,133,道外,简装,168,否,否,7917
板塔结合,南北,南岗会展商圈,高楼层,汉水嘉园,6,1.02102E+11,4室3厅,133,香坊,精装,179.5,否,否,7411
板楼,南北东,先锋路商圈,高楼层,龙信家园,12,1.02102E+11,4室2厅,133,道外,简装,187,否,否,7113
板楼,东南,南岗会展商圈,中楼层,警官公寓,30,1.02103E+11,2室1厅,132.8,香坊,精装,110.9,否,否,11978
板楼,南北,群力新区,高楼层,群力家园k区,26,1.02103E+11,2室1厅,132.8,道里,精装,112.1,否,否,11846
板塔结合,南西,哈西商圈,高楼层,恒大珺庭,15,1.02104E+11,2室1厅,132.5,南岗,其他,83,否,否,15964
板楼,东北,工农大街,中楼层,上和园著,31,1.02103E+11,2室1厅,132,道里,精装,75.9,否,否,17380
板塔结合,南,哈西商圈,高楼层,保利清华颐园,33,1.02102E+11,2室1厅,132,南岗,简装,78.7,是,否,16765
板楼,南,哈西商圈,低楼层,涧桥西畔,27,1.02103E+11,2室1厅,132,南岗,精装,82.4,否,否,16020
板楼,南北,西大桥商圈,低楼层,苗圃小区,7,1.02104E+11,2室1厅,132,南岗,其他,85.7,否,否,15407
板楼,南,省医院商圈,高楼层,中海文昌公馆,34,1.02104E+11,2室1厅,132,南岗,简装,88.1,否,否,14982
板楼,南北,动力区,高楼层,瀾悦東方,23,1.02104E+11,2室1厅,132,香坊,毛坯,93,否,否,14193
板楼,南北,哈南商圈,中楼层,鲁商·松江新城,22,1.02104E+11,2室1厅,132,南岗,精装,94,否,否,14043
板楼,南北,哈西商圈,低楼层,尚熙雅轩,28,1.02103E+11,2室1厅,132,南岗,精装,94.5,否,否,13967
板塔结合,南北,太平商圈,中楼层,蓝筹七彩阳光小区,18,1.02104E+11,2室1厅,132,道外,简装,98.8,是,否,13364
板楼,南北,安埠商圈,高楼层,罗马公元,18,1.02104E+11,2室1厅,132,香坊,精装,99.8,否,否,13232
板楼,南北,哈西商圈,中楼层,红星城,28,1.02103E+11,2室1厅,132,道里,精装,103.7,否,否,12730
板楼,南北,团结萧红校哈站北秀宾馆,低楼层,上方小区,27,1.02103E+11,2室1厅,132,南岗,精装,105.6,是,否,12500
板塔结合,南北,哈西商圈,中楼层,恒祥城二期,32,1.02104E+11,2室1厅,132,道里,简装,107,否,否,12337
板楼,南北,工农大街,中楼层,翡翠城,32,1.02103E+11,2室1厅,132,道里,简装,110,否,否,12000
板楼,南北,动力区,中楼层,恒大御景湾,26,1.02104E+11,3室1厅,132,香坊,精装,112,否,否,11786
板楼,南北,群力新区,中楼层,群力家园E区,26,1.02104E+11,2室2厅,132,道里,简装,114,否,否,11579
板楼,南北,松北世贸大道,中楼层,北岸明珠,7,1.02103E+11,2室1厅,132,松北,精装,116,否,否,11380
板楼,南北,群力新区,低楼层,群力家园k区,26,1.02103E+11,2室1厅,132,道里,其他,120,否,否,11000
板楼,东西,南岗会展商圈,中楼层,龙民大厦,17,1.02104E+11,2室1厅,132,道外,其他,127.8,否,否,10329
板楼,南北,哈西商圈,中楼层,鸿朗花园北区,12,1.02104E+11,3室1厅,132,南岗,其他,129,是,否,10233
板塔结合,南北,安埠商圈,中楼层,果园星城A区,8,1.02104E+11,3室2厅,132,香坊,其他,139,否,否,9497
板楼,南北,哈西商圈,中楼层,四季芳洲,8,1.02102E+11,3室2厅,132,南岗,精装,165,否,否,8000
板楼,南北,松北世贸大道,低楼层,上院,28,1.02103E+11,3室2厅,132,松北,毛坯,201.6,否,否,6546
板楼,东南北,尚志公园,低楼层,香江月精品名座,22,1.02104E+11,2室2厅,131.5,香坊,精装,103,否,否,12767
板楼,东南北,哈西商圈,中楼层,汇龙北纬45度,27,1.02104E+11,2室1厅,131,南岗,精装,77.4,否,否,16926
板楼,南北,南马校,高楼层,中财雅典城,8,1.02104E+11,2室1厅,131,道外,其他,105,否,否,12477
板楼,南北,安埠商圈,中楼层,罗马公元,32,1.02103E+11,2室1厅,131,香坊,精装,105,否,否,12477
板楼,南西,哈西商圈,中楼层,恒大珺庭,15,1.02102E+11,2室2厅,130.8,南岗,精装,89.1,否,否,14687
板楼,南北,西大桥商圈,高楼层,世纪嘉园(南岗区),15,1.02104E+11,2室1厅,130,南岗,其他,60,否,否,21667
板楼,东,兆麟校,中楼层,宝宇天邑澜山,39,1.02104E+11,1室1厅,130,道外,简装,60,否,否,21667
板楼,南北,省医院商圈,中楼层,亚麻小区,7,1.02104E+11,2室1厅,130,香坊,其他,62,否,否,20955
板楼,南,省医院商圈,中楼层,亚麻小区,7,1.02103E+11,3室1厅,130,香坊,简装,70.7,否,否,18375
板楼,南,先锋路商圈,低楼层,远大中央公园,33,1.02104E+11,1室1厅,130,道外,精装,71,否,否,18310
板楼,东西,花园铁岭继红校,高楼层,铁岭街,5,1.02104E+11,2室1厅,130,南岗,简装,73.4,是,否,17719
板楼,南北,花园铁岭继红校,中楼层,辽阳街,7,1.02104E+11,2室1厅,130,南岗,其他,74.6,是,否,17427
暂无数据,东,菜艺商圈,低楼层,红旗大街,1,1.02104E+11,1室1厅,130,香坊,简装,77.3,否,否,16809
板楼,南,群力新区,高楼层,翠湖天地璞园,30,1.02102E+11,1室1厅,130,道里,精装,78,否,否,16667
板楼,南,群力新区,中楼层,翠湖天地璞园,30,1.02101E+11,1室1厅,130,道里,精装,78.6,否,否,16534
板塔结合,南,哈西商圈,中楼层,恒祥首府,32,1.02104E+11,1室1厅,130,南岗,精装,83,否,否,15654
板楼,南北,西大桥商圈,高楼层,世纪嘉园(南岗区),15,1.02104E+11,2室1厅,130,南岗,其他,85,否,否,15295
板楼,南北,群力新区,中楼层,中海寰宇天下,31,1.02104E+11,2室1厅,130,道里,精装,87.7,否,否,14824
板楼,南北,群力新区,低楼层,中海寰宇天下,26,1.02104E+11,2室1厅,130,道里,毛坯,89,否,否,14607
板楼,南北,文政新区商圈,中楼层,农林街,6,1.02103E+11,3室1厅,130,香坊,简装,92,否,否,14131
板楼,南北,工农大街,低楼层,天薇丽景园,16,1.02104E+11,2室1厅,130,道里,其他,92.6,否,否,14036
