,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2185,板楼,东西,阿城商圈,7,老客运站家属楼,102101950251 ,2室1厅,23,阿城区,其他,66,否,否,7667 
2186,板楼,西南北,阿城商圈,11,金都河畔,102102182666 ,2室1厅,37,阿城区,精装,86,否,否,12333 
2188,板楼,西东,阿城商圈,7,经委楼,102101550192 ,2室2厅,15,阿城区,其他,79,否,否,5000 
2196,板楼,南,阿城商圈,32,阿城恒大城,102102973061 ,2室1厅,53,阿城区,其他,99,否,否,17667 
2197,暂无数据,南北,阿城商圈,7,上京华府,102102707096 ,2室2厅,20,阿城区,其他,89,否,否,6667 
2198,板楼,南北,阿城商圈,16,金河铭苑,102102964700 ,3室2厅,63.5,阿城区,其他,138,否,否,21167 
2199,板楼,南,阿城商圈,32,阿城恒大城,102103785426 ,3室1厅,59,阿城区,其他,112,否,否,19667 
2200,暂无数据,南北,阿城商圈,25,金源嘉园,102101586891 ,3室1厅,70,阿城区,其他,156,否,否,23333 
2201,板塔结合,南北,阿城商圈,32,铭洋首府,102101565248 ,2室1厅,55,阿城区,其他,123,否,否,18333 
2202,板塔结合,南北,阿城商圈,7,华龙金城,102102943163 ,3室1厅,60,阿城区,其他,96,否,否,20000 
2203,暂无数据,南北,阿城商圈,17,金京壹号官邸,102103280227 ,3室1厅,63,阿城区,其他,136,否,否,21000 
2204,暂无数据,南北,阿城商圈,7,庆云小区,102102252740 ,3室2厅,55,阿城区,其他,168,否,否,18333 
2205,板楼,南北,阿城商圈,7,法官之家,102103725240 ,3室1厅,60,阿城区,其他,147,否,否,20000 
2206,板塔结合,南北,阿城商圈,28,金京花苑,102103622912 ,2室2厅,70,阿城区,其他,168,否,否,23333 
2207,暂无数据,南北,阿城商圈,29,万博豪庭,102103652013 ,3室1厅,72,阿城区,其他,119,否,否,24000 
2208,板楼,西北,阿城商圈,6,億達帝景,102102908922 ,2室1厅,34.8,阿城区,其他,69,否,否,11600 
2209,板楼,北南,阿城商圈,8,人大楼,102103075865 ,2室1厅,48,阿城区,其他,100,否,否,16000 
2210,板塔结合,南北,阿城商圈,31,华龙金城,102102306029 ,2室2厅,85,阿城区,精装,142,否,否,28333 
2211,板楼,南北,阿城商圈,8,八中教师楼,102102543685 ,2室1厅,35.8,阿城区,其他,95,否,否,11933 
2212,板楼,南北,阿城商圈,6,满族村小区,102101945294 ,2室1厅,31,阿城区,其他,73,否,否,10333 
2213,塔楼,南北,阿城商圈,17,新龙城C2区,102103388078 ,3室2厅,69,阿城区,精装,127,否,否,23000 
2214,暂无数据,南北,阿城商圈,24,億達帝景,102102289714 ,2室1厅,70,阿城区,其他,107,否,否,23333 
2215,板楼,南北,阿城商圈,7,法官之家,102103348600 ,3室1厅,58,阿城区,其他,148,否,否,19333 
2216,板塔结合,南北,阿城商圈,32,铭洋首府,102101746570 ,2室2厅,48,阿城区,其他,109,否,否,16000 
2219,板楼,南北,阿城商圈,8,和平公寓,102101380225 ,2室1厅,50,阿城区,其他,140,否,否,16667 
2220,板塔结合,南东,阿城商圈,28,金京花苑,102103607522 ,3室2厅,70,阿城区,其他,168,否,否,23333 
2221,板楼,南北,阿城商圈,17,半里花庭,102101957223 ,3室2厅,78,阿城区,其他,140,否,否,26000 
2222,暂无数据,东北,阿城商圈,11,金谷巷,102102192181 ,3室2厅,68,阿城区,毛坯,137,否,否,22667 
2224,板楼,南,阿城商圈,32,阿城恒大城,102102920134 ,3室1厅,68,阿城区,其他,113,否,否,22667 
2225,板楼,南北,阿城商圈,6,八中生态小区,102103050214 ,2室1厅,28,阿城区,其他,84,否,否,9333 
2226,暂无数据,南北,阿城商圈,7,北新字母楼,102101545565 ,2室2厅,44,阿城区,精装,107,否,否,14667 
2227,板楼,南北,阿城商圈,7,金河铭苑,102101567915 ,2室1厅,28.8,阿城区,其他,93,否,否,9600 
2228,暂无数据,南北,阿城商圈,5,金源世家,102101953445 ,4室2厅,150,阿城区,精装,163,否,否,50000 
2229,板塔结合,南北,阿城商圈,18,金紫邑,102101986621 ,3室1厅,53,阿城区,其他,99,否,否,17667 
2230,板楼,南,阿城商圈,6,上京华府,102102256218 ,2室1厅,25,阿城区,其他,65,否,否,8333 
2231,暂无数据,南北,阿城商圈,17,恒盛新天地(阿城区),102101545780 ,2室2厅,45,阿城区,其他,82,否,否,15000 
2232,板楼,南北东,阿城商圈,7,金景阳花园小城,102102966266 ,2室2厅,64,阿城区,其他,120,否,否,21333 
2233,板楼,南北,阿城商圈,28,阿城恒大城,102102970766 ,3室1厅,108,阿城区,精装,149,否,否,36000 
2234,板塔结合,南北,阿城商圈,31,华龙金城,102103338282 ,3室2厅,130,阿城区,其他,212,否,否,43333 
2235,暂无数据,西,阿城商圈,7,祥泰小区,102101652621 ,2室1厅,17,阿城区,其他,52,否,否,5667 
2236,板楼,南北,阿城商圈,32,阿城恒大城,102103404151 ,4室1厅,95,阿城区,其他,171,否,否,31667 
2237,暂无数据,东西,阿城商圈,6,环卫新楼,102102950922 ,2室1厅,20,阿城区,其他,69,否,否,6667 
2238,板楼,东西南,阿城商圈,7,汽车公司家属楼,102101923791 ,3室1厅,36,阿城区,简装,107,否,否,12000 
2239,板楼,南北,阿城商圈,7,中荣金水国际花园A区,102101546388 ,2室1厅,48,阿城区,其他,82,否,否,16000 
2240,板楼,南北,阿城商圈,6,朝阳小区(阿城区),102101800518 ,3室2厅,75,阿城区,其他,160,否,否,25000 
2241,板楼,南北,阿城商圈,8,和平公寓,102102815714 ,3室1厅,58.8,阿城区,其他,123,否,否,19600 
2242,板楼,东西,阿城商圈,7,乡企家属楼,102102988473 ,2室1厅,28,阿城区,其他,103,否,否,9333 
2243,板楼,西东北,阿城商圈,25,龙江龙高层,102103172903 ,3室2厅,66.3,阿城区,其他,152,否,否,22100 
2244,板楼,南北,阿城商圈,32,交通家园,102102902702 ,2室1厅,55,阿城区,其他,121,否,否,18333 
2245,板楼,南西,阿城商圈,7,无线电家属楼,102103876974 ,3室1厅,29,阿城区,其他,93,否,否,9667 
2246,板楼,南北,阿城商圈,7,劳动人事家属楼,102102909191 ,2室1厅,25,阿城区,其他,75,否,否,8333 
2247,板楼,南北,阿城商圈,17,丽都国际,102103827632 ,3室1厅,59,阿城区,其他,134,否,否,19667 
2248,板楼,南北,阿城商圈,7,胜利所南楼,102103947679 ,3室1厅,68,阿城区,其他,148,否,否,22667 
2249,板楼,北南,阿城商圈,12,康乐小区,102101849756 ,3室2厅,77,阿城区,精装,162,否,否,25667 
2250,板塔结合,南北,阿城商圈,31,华龙金城,102102555770 ,3室2厅,98,阿城区,其他,190,否,否,32667 
2251,板塔结合,南北,阿城商圈,15,福慧家园,102103815070 ,2室1厅,73.8,阿城区,其他,104,否,否,24600 
2252,板塔结合,南北,阿城商圈,7,聚丰综合楼,102103465455 ,3室1厅,38.5,阿城区,简装,103,否,否,12833 
2253,板楼,南,阿城商圈,18,半里花庭,102102904778 ,2室1厅,50,阿城区,其他,89,否,否,16667 
2254,板楼,南北,阿城商圈,7,金上京公馆,102102315628 ,2室1厅,42,阿城区,其他,84,否,否,14000 
2255,板楼,南北,阿城商圈,31,鼎源名座,102101913873 ,2室1厅,68,阿城区,其他,118,否,否,22667 
2256,板楼,南北,阿城商圈,6,地质家园小区,102102168453 ,2室1厅,57,阿城区,其他,94,否,否,19000 
2257,板楼,南东北,阿城商圈,7,永泰广小区,102102540381 ,2室2厅,26.8,阿城区,其他,87,否,否,8933 
2258,暂无数据,东南北,阿城商圈,28,金源嘉园,102102218412 ,3室2厅,74.5,阿城区,其他,154,否,否,24833 
2259,暂无数据,南北,阿城商圈,7,工商新家属楼,102103700843 ,2室1厅,39.8,阿城区,其他,92,否,否,13267 
2261,板塔结合,南北,阿城商圈,29,检察院,102102676750 ,3室2厅,70,阿城区,简装,163,否,否,23333 
2262,板楼,南北,阿城商圈,7,锅炉厂住家属楼,102102717102 ,2室1厅,48,阿城区,其他,126,否,否,16000 
2263,板楼,南北,阿城商圈,7,朝阳小区(阿城区),102103058937 ,2室2厅,33.5,阿城区,其他,81,否,否,11167 
2264,板楼,南北,阿城商圈,12,康乐小区,102101986147 ,2室1厅,58,阿城区,其他,135,否,否,19333 
2265,板楼,南,阿城商圈,7,阳光居嘉园,102102136650 ,2室1厅,17.5,阿城区,简装,59,否,否,5833 
2266,板楼,南西北,阿城商圈,7,锅炉厂住家属楼,102101726328 ,3室1厅,40,阿城区,其他,134,否,否,13333 
2267,板塔结合,南北,阿城商圈,8,一中北楼,102101707966 ,2室1厅,36.8,阿城区,其他,90,否,否,12267 
2268,暂无数据,南北,阿城商圈,6,绿波华园,102103857152 ,2室1厅,47.8,阿城区,其他,99,否,否,15933 
2269,暂无数据,南西北,阿城商圈,30,体东名城,102103995999 ,2室1厅,48.8,阿城区,其他,93,否,否,16267 
2270,板楼,东西,阿城商圈,32,会宁嘉园,102102938791 ,2室1厅,50,阿城区,其他,105,否,否,16667 
2271,板楼,南北,阿城商圈,11,海富城,102103882462 ,3室1厅,52,阿城区,其他,99,否,否,17333 
2272,板楼,东,阿城商圈,32,鼎源名座,102102480698 ,1室1厅,23.5,阿城区,其他,53,否,否,7833 
2273,暂无数据,南北,阿城商圈,6,和平四期,102103549083 ,2室1厅,38,阿城区,精装,80,否,否,12667 
2274,暂无数据,南,阿城商圈,6,绿波家园,102102925400 ,2室1厅,22,阿城区,其他,67,否,否,7333 
2275,板楼,南北,阿城商圈,32,河畔丽景,102101670594 ,2室1厅,62,阿城区,其他,115,否,否,20667 
2276,板楼,南北,阿城商圈,28,阿城恒大城,102101798277 ,3室2厅,80,阿城区,其他,130,否,否,26667 
2277,暂无数据,南北,阿城商圈,6,高明小区,102101718840 ,2室1厅,42,阿城区,精装,84,否,否,14000 
2278,板楼,南北,阿城商圈,8,和平公寓,102101842254 ,2室2厅,68,阿城区,其他,179,否,否,22667 
2279,板楼,南北,阿城商圈,28,阿城恒大城,102103578079 ,3室2厅,95,阿城区,其他,149,否,否,31667 
2280,暂无数据,南北,阿城商圈,17,龙鑫小区,102103811885 ,3室1厅,75,阿城区,其他,160,否,否,25000 
2281,板楼,南北,阿城商圈,6,龙涤小区,102102304611 ,3室1厅,36,阿城区,其他,120,否,否,12000 
2282,板楼,北南,阿城商圈,32,阿城恒大城,102103503759 ,4室1厅,100,阿城区,其他,169,否,否,33333 
2283,板楼,南北,阿城商圈,6,铂宇剑桥郡,102101993775 ,2室1厅,40.6,阿城区,其他,70,否,否,13533 
2284,板楼,南北,阿城商圈,7,化学试剂家属楼,102102966300 ,3室1厅,33,阿城区,其他,101,否,否,11000 
2285,板楼,南北,阿城商圈,7,永泰广小区,102101545466 ,2室1厅,29.8,阿城区,毛坯,65,否,否,9933 
2286,板楼,南,阿城商圈,32,阿城恒大城,102102727713 ,3室2厅,74.5,阿城区,其他,112,否,否,24833 
2287,暂无数据,南北,阿城商圈,7,永泰广小区,102101545505 ,2室2厅,41,阿城区,简装,124,否,否,13667 
2288,板塔结合,北南,阿城商圈,7,西城派出所家属楼,102101925527 ,2室1厅,19,阿城区,简装,62,否,否,6333 
2289,板楼,南北,阿城商圈,7,胜利所南楼,102101677963 ,2室1厅,38,阿城区,其他,98,否,否,12667 
2290,板楼,南北,阿城商圈,7,永泰家园,102102501710 ,3室1厅,46.5,阿城区,其他,110,否,否,15500 
2291,暂无数据,南西,阿城商圈,7,清真寺小区,102101764389 ,3室1厅,38.5,阿城区,其他,108,否,否,12833 
2292,板楼,南北,阿城商圈,7,清真寺小区,102103816685 ,2室1厅,54.8,阿城区,其他,120,否,否,18267 
2293,板楼,南,阿城商圈,32,阿城恒大城,102103421505 ,4室2厅,120,阿城区,其他,171,否,否,40000 
2294,暂无数据,南北,阿城商圈,5,绿波华园,102101702006 ,2室1厅,40,阿城区,其他,98,否,否,13333 
2295,板楼,南,阿城商圈,27,金都府邸一期,102103089618 ,1室1厅,33,阿城区,其他,71,否,否,11000 
2296,板楼,南,阿城商圈,7,体东名城,102102809775 ,1室1厅,34,阿城区,其他,63,否,否,11333 
2297,暂无数据,南北,阿城商圈,7,农机局家属楼,102102152260 ,2室1厅,40,阿城区,其他,89,否,否,13333 
2298,板楼,南北,阿城商圈,7,永泰家园,102103709326 ,3室1厅,33,阿城区,其他,100,否,否,11000 
2299,板楼,南北,阿城商圈,31,阿城恒大城,102102246172 ,3室2厅,89.7,阿城区,其他,150,否,否,29900 
2300,板楼,南北,阿城商圈,17,金河铭苑,102103186019 ,3室2厅,75,阿城区,其他,143,否,否,25000 
2301,板楼,南北,阿城商圈,7,光华家园,102101546624 ,2室1厅,24,阿城区,其他,79,否,否,8000 
2302,暂无数据,南北,阿城商圈,8,八中教师楼,102101742225 ,2室1厅,41,阿城区,其他,102,否,否,13667 
2303,暂无数据,东西,阿城商圈,7,金城小区,102101764776 ,2室1厅,24,阿城区,其他,66,否,否,8000 
2304,板楼,南北,阿城商圈,6,朝阳小区(阿城区),102102223155 ,3室2厅,45,阿城区,精装,160,否,否,15000 
2305,暂无数据,东西,阿城商圈,8,和平小区(阿城区),102102315351 ,3室1厅,24,阿城区,其他,92,否,否,8000 
2307,板楼,南北,阿城商圈,17,龙晟小区,102101954337 ,3室1厅,38,阿城区,其他,92,否,否,12667 
2308,板楼,南北,阿城商圈,27,金上京公馆,102103471590 ,2室1厅,55,阿城区,其他,112,否,否,18333 
2309,板楼,南北,阿城商圈,17,金河铭苑,102102493720 ,3室1厅,76,阿城区,其他,143,否,否,25333 
2310,板楼,南北,阿城商圈,24,龙汇小区,102102296309 ,3室2厅,79.5,阿城区,其他,132,否,否,26500 
2311,暂无数据,南北,阿城商圈,29,金都华府,102102989370 ,3室2厅,70,阿城区,其他,149,否,否,23333 
2312,板楼,南,阿城商圈,6,星河国际,102103009281 ,2室1厅,42,阿城区,其他,68,否,否,14000 
2313,板楼,南北,阿城商圈,9,审计局家属楼,102102818216 ,2室1厅,32.8,阿城区,其他,103,否,否,10933 
2314,板楼,南北,阿城商圈,7,长安小区,102102136501 ,2室1厅,35,阿城区,精装,110,否,否,11667 
2315,板楼,南北,阿城商圈,7,阳光公寓,102103700840 ,3室2厅,37,阿城区,简装,155,否,否,12333 
2316,暂无数据,东西,阿城商圈,7,永泰广小区,102102979077 ,2室1厅,26.5,阿城区,其他,70,否,否,8833 
2317,板塔结合,南北,阿城商圈,5,金源世家,102103484379 ,3室2厅,198,阿城区,其他,158,否,否,66000 
2318,板楼,东西,阿城商圈,7,外资家属楼,102102940795 ,3室1厅,41,阿城区,其他,120,否,否,13667 
2319,板楼,南北,阿城商圈,7,四中家属楼,102103083484 ,3室1厅,36,阿城区,其他,86,否,否,12000 
2321,板楼,东,阿城商圈,19,达仁悦城,102101583714 ,2室1厅,40,阿城区,其他,76,否,否,13333 
2322,暂无数据,南北,阿城商圈,7,金景阳花园小城,102103180106 ,2室2厅,60,阿城区,其他,120,否,否,20000 
2323,板楼,南,阿城商圈,24,億達帝景,102103408389 ,1室1厅,33,阿城区,其他,60,否,否,11000 
2324,板塔结合,南北,阿城商圈,7,水产供销公司,102103592650 ,2室1厅,14.8,阿城区,其他,68,否,否,4933 
2325,板楼,东南北,阿城商圈,7,金上京公馆,102101675692 ,2室1厅,34.5,阿城区,毛坯,81,否,否,11500 
2326,板楼,南北,阿城商圈,7,和平小区(阿城区),102103292564 ,2室1厅,33,阿城区,其他,82,否,否,11000 
2327,暂无数据,南北,阿城商圈,17,恒盛新天地(阿城区),102102814942 ,2室1厅,39,阿城区,其他,82,否,否,13000 
2328,板楼,南北西,阿城商圈,17,上京府邸,102103850364 ,2室1厅,56.8,阿城区,精装,108,否,否,18933 
2329,板楼,南北西,阿城商圈,17,金河铭苑,102103803267 ,2室2厅,46,阿城区,其他,93,否,否,15333 
2330,板楼,南北,阿城商圈,7,迎宾小区,102103255852 ,2室1厅,40,阿城区,其他,105,否,否,13333 
2331,板楼,南,阿城商圈,8,诚信花园,102103627162 ,1室0厅,6,阿城区,其他,21,否,否,2000 
2332,板楼,南北,阿城商圈,7,技术监督局家属楼,102101625716 ,2室1厅,21,阿城区,其他,78,否,否,7000 
2333,板楼,西北,阿城商圈,18,半里花庭,102103775414 ,2室1厅,42,阿城区,其他,92,否,否,14000 
2334,暂无数据,南北,阿城商圈,26,恒盛新天地(阿城区),102102821113 ,2室1厅,33.8,阿城区,毛坯,86,否,否,11267 
2335,板楼,南北,阿城商圈,7,金海新区,102103912867 ,2室1厅,46.8,阿城区,其他,97,否,否,15600 
2336,暂无数据,南,阿城商圈,8,新龙城C2区,102102935058 ,1室1厅,18.8,阿城区,其他,41,否,否,6267 
2337,板楼,南北,阿城商圈,26,绿波东关一品,102103485297 ,2室1厅,46,阿城区,毛坯,90,否,否,15333 
2338,板楼,南,阿城商圈,16,和平公寓,102101545256 ,2室1厅,50,阿城区,其他,101,否,否,16667 
2339,板楼,东西,阿城商圈,7,无线电家属楼,102102873896 ,2室1厅,24.8,阿城区,其他,71,否,否,8267 
2340,暂无数据,南,阿城商圈,26,金昌国际,102103642641 ,2室1厅,27.5,阿城区,其他,56,否,否,9167 
2341,板楼,南北,阿城商圈,16,百姓花园,102102200045 ,2室1厅,36,阿城区,其他,77,否,否,12000 
2342,板楼,南北,阿城商圈,6,上京华府,102102530744 ,2室1厅,29.8,阿城区,其他,85,否,否,9933 
2343,板楼,东,阿城商圈,8,八中教师楼,102101740211 ,1室1厅,17,阿城区,其他,50,否,否,5667 
2344,板楼,南北,阿城商圈,32,交通家园,102102038239 ,2室1厅,36,阿城区,其他,93,否,否,12000 
2346,板楼,南,阿城商圈,7,阿城上京广场商住小区,102103832914 ,2室1厅,12.5,阿城区,其他,50,否,否,4167 
2347,板塔结合,南北,阿城商圈,7,华龙金城,102101545810 ,2室1厅,21.5,阿城区,其他,74,否,否,7167 
2348,板楼,南北,阿城商圈,7,金海新区,102103618840 ,2室1厅,42,阿城区,其他,85,否,否,14000 
2349,板楼,南北,阿城商圈,17,半里花庭,102103860119 ,2室1厅,62,阿城区,其他,119,否,否,20667 
2350,暂无数据,南,阿城商圈,16,师范家园,102103292735 ,2室1厅,30,阿城区,其他,70,否,否,10000 
2351,板楼,南北,阿城商圈,7,恒盛新天地(阿城区),102103602011 ,2室1厅,46,阿城区,其他,101,否,否,15333 
2352,暂无数据,西,阿城商圈,8,长安小区,102102445123 ,2室1厅,17.3,阿城区,其他,60,否,否,5767 
2353,板楼,南北,阿城商圈,7,新龙城C3区,102103706984 ,2室1厅,16,阿城区,其他,63,否,否,5333 
2354,暂无数据,南,阿城商圈,6,金河铭苑,102102553814 ,2室1厅,14,阿城区,其他,53,否,否,4667 
2355,板楼,南,阿城商圈,6,铂宇剑桥郡,102103276649 ,1室1厅,23,阿城区,其他,47,否,否,7667 
2356,板楼,南北,阿城商圈,7,金海小区,102103266798 ,1室1厅,20,阿城区,其他,62,否,否,6667 
2357,板楼,东,阿城商圈,7,朝阳小区(阿城区),102103515158 ,2室1厅,23.8,阿城区,其他,58,否,否,7933 
2361,暂无数据,东南北,阿城商圈,6,万博豪庭,102103190470 ,2室1厅,53.8,阿城区,其他,81,否,否,17933 
2362,板楼,南北,阿城商圈,7,金上京公馆,102103269472 ,2室1厅,38,阿城区,其他,80,否,否,12667 
2363,暂无数据,南,阿城商圈,7,七〇三地质队,102103195198 ,2室1厅,9,阿城区,其他,53,否,否,3000 
2365,板楼,南,阿城商圈,8,人大楼,102102462778 ,2室1厅,31,阿城区,其他,107,否,否,10333 
2366,板楼,东西,阿城商圈,28,会宁嘉园,102102217428 ,2室1厅,47,阿城区,其他,106,否,否,15667 
