ID,标题,街道,商圈,户型介绍,关注\发布,标签,总价,单价
102104137148,房子南北通透地点好，交通便利，视野好配套全必看好房,民建巷    ,  菜艺商圈 ,3室2厅 | 131.11平米 | 北 南 | 简装 | 高楼层(共7层)  | 板楼,1人关注 / 7天以前发布,VR房源随时看房,74.8万,5706元/平米
102104103667,公交直达 配套齐全 购物方便 医疗配套必看好房,泰鑫国典    ,  南岗会展商圈 ,1室1厅 | 55.3平米 | 南 | 精装 | 高楼层(共24层)  | 板楼,2人关注 / 14天以前发布,VR房源,70万,12659元/平米
102104108168,一口价~2楼诚心出售 价格可谈 看房方便 欢迎致电必看好房,征仪路花园小区E区    ,  哈南商圈 ,2室1厅 | 107.5平米 | 南 北 | 精装 | 低楼层(共6层)  | 板楼,1人关注 / 13天以前发布,VR房源,86万,8000元/平米
102104108463,群力新苑，两室一厅，位置好，价格可谈，便宜必看好房,群力新苑东区    ,  工农大街 ,2室1厅 | 52.44平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,0人关注 / 13天以前发布,VR房源,60万,11442元/平米
102104105844,滨才城二期 2室1厅 南 北必看好房,滨才城二期    ,  哈尔滨新区 ,2室1厅 | 98.92平米 | 南 北 | 其他 | 中楼层(共17层)  | 板楼,2人关注 / 13天以前发布,VR看装修,79万,7987元/平米
102104131050,满五唯一  无尾贷  南北通透   两室一厅必看好房,金泰小区    ,  哈尔滨新区 ,2室1厅 | 82平米 | 南 北 | 简装 | 低楼层(共6层)  | 板楼,0人关注 / 8天以前发布,VR房源,55万,6708元/平米
102104131685,滨港水岸 两室一厅 中间楼层看房方便必看好房,好民居滨港水岸D区    ,  靖宇公园 ,2室1厅 | 85.81平米 | 南 北 | 其他 | 高楼层(共29层)  | 板楼,3人关注 / 8天以前发布,VR房源,79.8万,9300元/平米
102104109555,众合城一室一厅采光好。小区环境好。交通便利。必看好房,众和城    ,  松北世贸大道 ,1室1厅 | 49.5平米 | 南 西 | 简装 | 中楼层(共31层)  | 板楼,0人关注 / 13天以前发布,VR房源,33万,6667元/平米
102104109287,此房滨才城两室明厅，楼层好户型好必看好房,滨才城二期    ,  哈尔滨新区 ,2室1厅 | 89平米 | 南 北 | 精装 | 低楼层(共17层)  | 板楼,0人关注 / 13天以前发布,VR房源,69万,7753元/平米
102104124668,格兰云天 无遮挡 采光充足 位置好必看好房,格兰云天    ,  动力区 ,1室1厅 | 67.16平米 | 南 北 | 精装 | 中楼层(共18层)  | 板楼,1人关注 / 10天以前发布,VR房源,63.5万,9456元/平米
102104098988,文府街  两室一厅   2楼  东西通透必看好房,省政府家属楼（文府街）    ,  海城市场商圈 ,2室1厅 | 61.3平米 | 东 西 | 其他 | 低楼层(共6层)  | 板塔结合,1人关注 / 15天以前发布,VR房源,52万,8483元/平米
102104114293,跃兴家园 南北两室户型 价格好 位置好 朝向好必看好房,跃兴家园    ,  哈南商圈 ,2室1厅 | 75平米 | 南 北 | 其他 | 中楼层(共18层)  | 板楼,4人关注 / 12天以前发布,VR房源,50万,6667元/平米
102104102617,三楼 地铁口精装修  拎包入住  可以随时看必看好房,革新街    ,  革新教堂 ,2室1厅 | 55平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,0人关注 / 14天以前发布,VR看装修,54.6万,9928元/平米
102104125355,汉元街 1室1厅 南 北必看好房,汉元街    ,  西大桥商圈 ,1室1厅 | 36.13平米 | 南 北 | 其他 | 中楼层(共5层)  | 暂无数据,1人关注 / 10天以前发布,VR房源,59.8万,16552元/平米
102104096050,保利观澜三期，纯毛坯房，有房本，看房随时，格局好必看好房,保利观澜    ,  松北世贸大道 ,2室1厅 | 89.72平米 | 南 北 | 其他 | 高楼层(共28层)  | 板楼,1人关注 / 15天以前发布,VR房源,112万,12484元/平米
102104098232,联草街社区 2室1厅 南 北必看好房,联草街社区    ,  动力区 ,2室1厅 | 58平米 | 南 北 | 其他 | 中楼层(共8层)  | 板楼,0人关注 / 15天以前发布,VR房源,36.8万,6345元/平米
102104125601,此房采光好，视野开阔，精装修，电梯高层，年限新必看好房,明光翡翠湾    ,  动力区 ,2室1厅 | 74平米 | 东南 | 精装 | 高楼层(共32层)  | 板楼,2人关注 / 9天以前发布,VR房源,77万,10406元/平米
102104123859,红岩  47   可贷款   拎包入住必看好房,木兰小区（七政街）    ,  西大桥商圈 ,2室1厅 | 50.46平米 | 南 | 其他 | 高楼层(共7层)  | 暂无数据,0人关注 / 10天以前发布,近地铁VR房源,69.8万,13833元/平米
102104130393,没有大税，没有尾贷，高层电梯房视野嘎嘎好必看好房,北岸明珠    ,  松北世贸大道 ,1室1厅 | 69平米 | 南 东 | 其他 | 高楼层(共34层)  | 板楼,6人关注 / 8天以前发布,VR房源,87万,12609元/平米
102104130414,恒祥中山 1室1厅 南必看好房,恒祥中山    ,  省医院商圈 ,1室1厅 | 50平米 | 南 | 其他 | 中楼层(共32层)  | 塔楼,0人关注 / 8天以前发布,VR房源,72万,14400元/平米
102103711483,楼层好 采光充足 高层电梯房 无遮挡 大明厅 封闭小区必看好房,先锋领地    ,  南岗分局十三中 ,2室1厅 | 65.4平米 | 东 北 | 其他 | 低楼层(共23层)  | 板楼,7人关注 / 4个月以前发布,VR看装修,73万,11163元/平米
102104098305,金河铭苑 2室1厅 南必看好房,金河铭苑    ,  阿城商圈 ,2室1厅 | 80平米 | 南 | 其他 | 高楼层(共16层)  | 板楼,0人关注 / 15天以前发布,VR房源,40万,5000元/平米
102104099598,2室明厅，中装，户型板正，采光嘎嘎的必看好房,翡翠城    ,  工农大街 ,2室1厅 | 93平米 | 南 西 北 | 精装 | 中楼层(共32层)  | 板楼,6人关注 / 15天以前发布,VR房源,115万,12366元/平米
102104134378,此房满五不唯一，采光好，环境优美，无冷不挡必看好房,苗圃街    ,  西大桥商圈 ,2室1厅 | 59.18平米 | 南 北 | 简装 | 中楼层(共6层)  | 塔楼,0人关注 / 8天以前发布,VR房源,82万,13857元/平米
102103529449,南岗哈西商圈 两室两厅 南北通透 无大税必看好房,涧桥西畔    ,  哈西商圈 ,2室2厅 | 102.21平米 | 南 北 | 精装 | 高楼层(共30层)  | 板楼,8人关注 / 5个月以前发布,VR看装修,165万,16144元/平米
102104119488,滨江新城好民居电梯高层两室一厅采光好看房方便必看好房,滨江新城好民居    ,  玛克威 ,2室1厅 | 70.1平米 | 西南 | 其他 | 中楼层(共18层)  | 板楼,4人关注 / 11天以前发布,近地铁VR房源,75万,10700元/平米
102104134961,南北通透正规2室房子满5年看房方便前后无遮挡光视野好必看好房,格兰云天    ,  动力区 ,2室1厅 | 71.1平米 | 南 北 西 | 其他 | 中楼层(共18层)  | 板楼,3人关注 / 7天以前发布,VR房源,68万,9564元/平米
102104116282,此房楼层好 2楼 东向三阳 采光好。没冷山没遮挡必看好房,三机小区    ,  哈东站商圈 ,2室1厅 | 48平米 | 东 | 简装 | 低楼层(共8层)  | 板楼,1人关注 / 11天以前发布,VR房源,35.2万,7334元/平米
102104127794,中海寰宇天下 群力第五大道 精致两室明厅户型必看好房,中海寰宇天下    ,  群力新区 ,2室1厅 | 87.7平米 | 南 北 | 精装 | 中楼层(共31层)  | 板楼,9人关注 / 9天以前发布,VR房源,130万,14824元/平米
102104117860,道外上和城电梯房百盛商圈地铁口精装修拎包住必看好房,上和城    ,  太平商圈 ,2室1厅 | 89.89平米 | 西南 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 11天以前发布,近地铁VR房源,110万,12238元/平米
102104129146,东西通透楼层好生活方便.近会展商圈格局好必看好房,会展家园小区    ,  南岗会展商圈 ,2室1厅 | 65.15平米 | 东 西 | 精装 | 高楼层(共7层)  | 板楼,1人关注 / 9天以前发布,VR看装修,61.5万,9440元/平米
102104108329,顺水小区 2室0厅 南 北必看好房,顺水小区    ,  菜艺商圈 ,2室0厅 | 53.37平米 | 南 北 | 简装 | 中楼层(共8层)  | 板楼,0人关注 / 13天以前发布,VR房源,49万,9182元/平米
102104136424,万达华园 2室1厅 南必看好房,万达华园    ,  松北世贸大道 ,2室1厅 | 93平米 | 南 | 其他 | 高楼层(共49层)  | 板楼,1人关注 / 7天以前发布,VR房源,110万,11828元/平米
102104120620,此房楼层好户型好 无大税 看房方便必看好房,柏林四季    ,  哈尔滨新区 ,1室0厅 | 34.11平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 11天以前发布,VR房源,19万,5571元/平米
102103750468,顾乡商圈，一室，价格优惠，交通便利必看好房,乡政街    ,  顾乡大街 ,1室0厅 | 30.62平米 | 西 | 其他 | 高楼层(共8层)  | 板楼,4人关注 / 3个月以前发布,VR看装修,16.5万,5389元/平米
102104120408,汉林美苑 2室1厅 南 北必看好房,汉林美苑    ,  西大桥商圈 ,2室1厅 | 85.89平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,1人关注 / 11天以前发布,VR房源,155万,18047元/平米
102104117948,红岩 苗圃小区 2000年 楼层好 两室一厅 通透户型必看好房,苗圃小区    ,  西大桥商圈 ,2室1厅 | 50.4平米 | 南 北 | 简装 | 中楼层(共7层)  | 板楼,0人关注 / 11天以前发布,VR房源,92.8万,18413元/平米
102104124250,旭升小区 2室1厅 东必看好房,旭升小区    ,  动力区 ,2室1厅 | 50平米 | 东 | 其他 | 低楼层(共7层)  | 板楼,0人关注 / 10天以前发布,VR房源,42万,8400元/平米
102104097323,南岗哈西 花园69 大两室 好楼层 好位置必看好房,鸿朗花园南区    ,  哈西商圈 ,2室2厅 | 99平米 | 南 北 | 其他 | 低楼层(共7层)  | 板塔结合,0人关注 / 15天以前发布,VR房源,105万,10607元/平米
102104125364,校园小区 2室1厅 南必看好房,校园小区    ,  太平商圈 ,2室1厅 | 87平米 | 南 | 其他 | 高楼层(共16层)  | 板楼,2人关注 / 10天以前发布,近地铁VR房源,82.8万,9518元/平米
102104120236,封闭小区 中间楼层 配套设施齐 交通便利 精装必看好房,橄榄城    ,  哈东站商圈 ,2室1厅 | 61.66平米 | 西 | 精装 | 中楼层(共28层)  | 板楼,2人关注 / 11天以前发布,近地铁VR房源,54.8万,8888元/平米
102104116524,福泰名苑   两室一厅 干净整洁 宽敞明亮必看好房,福泰名苑    ,  动力区 ,2室1厅 | 66平米 | 南 北 | 精装 | 中楼层(共7层)  | 板楼,1人关注 / 11天以前发布,VR房源,56万,8485元/平米
102104103541,哈量住宅小区 2室1厅 东 西必看好房,哈量住宅小区    ,  省医院商圈 ,2室1厅 | 50.3平米 | 东 西 | 精装 | 中楼层(共6层)  | 暂无数据,0人关注 / 14天以前发布,VR房源,42万,8350元/平米
102104108140,万达.秀园 南北通透 诚心出售必看好房,万达·秀园    ,  松北世贸大道 ,3室1厅 | 108平米 | 南 北 | 精装 | 中楼层(共49层)  | 板楼,1人关注 / 13天以前发布,VR房源,118万,10926元/平米
102104110894,顺迈欣郡一期 1室1厅 南必看好房,顺迈欣郡一期    ,  哈尔滨新区 ,1室1厅 | 48平米 | 南 | 精装 | 低楼层(共17层)  | 板楼,1人关注 / 12天以前发布,VR房源,45万,9375元/平米
102104129102,芦家街 2室1厅 南 北必看好房,芦家街    ,  马家沟校大成街 ,2室1厅 | 68.75平米 | 南 北 | 简装 | 低楼层(共8层)  | 板楼,0人关注 / 9天以前发布,VR房源,63万,9164元/平米
102104125807,万博豪庭 2室1厅 南 北必看好房,万博豪庭    ,  阿城商圈 ,2室1厅 | 59.3平米 | 南 北 | 其他 | 中楼层(共6层)  | 板楼,0人关注 / 9天以前发布,VR房源,36.5万,6156元/平米
102104120796,恒祥城三期两室一厅可以公积金贷款陪读房必看好房,恒祥城三期    ,  哈西商圈 ,2室1厅 | 55.17平米 | 东 | 其他 | 高楼层(共31层)  | 板楼,2人关注 / 10天以前发布,VR房源,75万,13595元/平米
102104101765,政法干校l电梯高层南北向可贷款采光好有房本格局方正必看好房,黑龙江省政法管理干部学院家属楼    ,  哈西商圈 ,2室1厅 | 114平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,0人关注 / 14天以前发布,VR房源,75万,6579元/平米
102103750468,顾乡商圈，一室，价格优惠，交通便利必看好房,乡政街    ,  顾乡大街 ,1室0厅 | 30.62平米 | 西 | 其他 | 高楼层(共8层)  | 板楼,4人关注 / 3个月以前发布,VR看装修,16.5万,5389元/平米
102104121941,超便宜房源，私产，6楼不顶，通透格局，黛秀湖公园旁必看好房,省建小区    ,  动力区 ,2室1厅 | 59平米 | 东 西 | 简装 | 高楼层(共7层)  | 板楼,0人关注 / 10天以前发布,VR房源,30万,5085元/平米
102104127585,哈量新区通透户型，两室一厅，可以公积金必看好房,哈量新区    ,  省医院商圈 ,2室1厅 | 63.55平米 | 东 西 | 其他 | 低楼层(共7层)  | 暂无数据,0人关注 / 9天以前发布,VR房源,57万,8970元/平米
102104120620,此房楼层好户型好 无大税 看房方便必看好房,柏林四季    ,  哈尔滨新区 ,1室0厅 | 34.11平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,0人关注 / 11天以前发布,VR房源,19万,5571元/平米
102104108140,万达.秀园 南北通透 诚心出售必看好房,万达·秀园    ,  松北世贸大道 ,3室1厅 | 108平米 | 南 北 | 精装 | 中楼层(共49层)  | 板楼,1人关注 / 13天以前发布,VR房源,118万,10926元/平米
102104129146,东西通透楼层好生活方便.近会展商圈格局好必看好房,会展家园小区    ,  南岗会展商圈 ,2室1厅 | 65.15平米 | 东 西 | 精装 | 高楼层(共7层)  | 板楼,1人关注 / 9天以前发布,VR看装修,61.5万,9440元/平米
102104120408,汉林美苑 2室1厅 南 北必看好房,汉林美苑    ,  西大桥商圈 ,2室1厅 | 85.89平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,1人关注 / 11天以前发布,VR房源,155万,18047元/平米
102104117860,道外上和城电梯房百盛商圈地铁口精装修拎包住必看好房,上和城    ,  太平商圈 ,2室1厅 | 89.89平米 | 西南 | 精装 | 低楼层(共18层)  | 板塔结合,0人关注 / 11天以前发布,近地铁VR房源,110万,12238元/平米
102104116282,此房楼层好 2楼 东向三阳 采光好。没冷山没遮挡必看好房,三机小区    ,  哈东站商圈 ,2室1厅 | 48平米 | 东 | 简装 | 低楼层(共8层)  | 板楼,1人关注 / 11天以前发布,VR房源,35.2万,7334元/平米
102104124250,旭升小区 2室1厅 东必看好房,旭升小区    ,  动力区 ,2室1厅 | 50平米 | 东 | 其他 | 低楼层(共7层)  | 板楼,0人关注 / 10天以前发布,VR房源,42万,8400元/平米
102104136424,万达华园 2室1厅 南必看好房,万达华园    ,  松北世贸大道 ,2室1厅 | 93平米 | 南 | 其他 | 高楼层(共49层)  | 板楼,1人关注 / 7天以前发布,VR房源,110万,11828元/平米
102104097323,南岗哈西 花园69 大两室 好楼层 好位置必看好房,鸿朗花园南区    ,  哈西商圈 ,2室2厅 | 99平米 | 南 北 | 其他 | 低楼层(共7层)  | 板塔结合,0人关注 / 15天以前发布,VR房源,105万,10607元/平米
102104120236,封闭小区 中间楼层 配套设施齐 交通便利 精装必看好房,橄榄城    ,  哈东站商圈 ,2室1厅 | 61.66平米 | 西 | 精装 | 中楼层(共28层)  | 板楼,2人关注 / 11天以前发布,近地铁VR房源,54.8万,8888元/平米
102104106337,锦江绿色家园 2室1厅 南 北必看好房,锦江绿色家园    ,  群力新区 ,2室1厅 | 103.13平米 | 南 北 | 其他 | 中楼层(共7层)  | 板楼,3人关注 / 13天以前发布,VR房源,112万,10861元/平米
102104103541,哈量住宅小区 2室1厅 东 西必看好房,哈量住宅小区    ,  省医院商圈 ,2室1厅 | 50.3平米 | 东 西 | 精装 | 中楼层(共6层)  | 暂无数据,0人关注 / 14天以前发布,VR房源,42万,8350元/平米
102104123749,红岩   47   可贷款  楼层适中   拎包入住必看好房,木兰小区（七政街）    ,  西大桥商圈 ,3室1厅 | 68.46平米 | 南 北 | 其他 | 中楼层(共6层)  | 板楼,0人关注 / 10天以前发布,VR房源,89万,13001元/平米
102104121585,高明小区 2室1厅 南 北必看好房,高明小区    ,  阿城商圈 ,2室1厅 | 86平米 | 南 北 | 其他 | 中楼层(共7层)  | 暂无数据,0人关注 / 10天以前发布,VR房源,32万,3721元/平米
102104108966,复华小区北区 2室1厅 南 北必看好房,复华小区北区    ,  复华校国展工大附中 ,2室1厅 | 61平米 | 南 北 | 其他 | 中楼层(共5层)  | 板楼,12人关注 / 13天以前发布,近地铁VR房源,69.9万,11460元/平米
102103167775,大众新城二期   85平   87万必看好房,大众新城二期    ,  哈西商圈 ,2室1厅 | 84.94平米 | 南 西北 | 精装 | 中楼层(共6层)  | 板塔结合,18人关注 / 8个月以前发布,VR看装修,87万,10243元/平米
102104104996,半里花庭 2室1厅 南必看好房,半里花庭    ,  阿城商圈 ,2室1厅 | 68平米 | 南 | 精装 | 中楼层(共17层)  | 板楼,1人关注 / 14天以前发布,VR房源,33.8万,4971元/平米
